23.610589,29.215659,23.407812,13.056762,3.415435,26.517790,14.396888,19.881140,20.955461
56.385707,17.454728,13.093751,23.277761,10.037729,13.318927,39.159979,4.256969,54.512412
25.540909,9.486737,8.027852,5.773959,32.573579,14.134496,24.302558,40.938247,10.723475
24.302558,5.401971,3.308512,28.993281,44.159039,50.470660,21.514196,56.385707,33.814995
45.980561,29.123489,44.804542,13.885006,56.784536,49.216224,11.002013,37.545393,21.686618
11.890226,0.594999,103.738477,22.913427,11.147432,10.842372,10.728280,24.105587,33.814995
30.443581,16.700344,18.654590,11.482845,0.159588,5.347428,50.470660,23.799800,3.309534
14.438090,24.612640,55.383389,36.451686,2.580722,22.465507,4.280126,12.523295,23.507952
8.153328,17.178989,8.486477,24.302558,42.658995,10.728280,3.511872,24.612640,28.466941
55.726387,5.887264,6.619204,30.793457,5.873006,2.502269,24.612640,12.236569,10.728280
20.964152,5.975843,14.987623,8.622047,11.765758,27.994342,6.333418,5.305558,12.236569
0.594999,3.511872,41.873399,15.378267,6.892237,5.754424,7.408464,7.171550,2.255955
25.184428,5.103875,18.370914,13.248373,10.048617,3.415435,10.469737,33.026382,6.951823
7.851337,21.692236,58.999255,8.153328,21.158694,2.959376,11.588410,40.848160,20.955461
37.279393,29.215659,45.980561,37.489290,6.619204,6.995123,56.385707,21.686618,21.959607
13.763732,26.260864,19.643675,6.534270,8.275174,2.251769,14.396888,15.005626,1.403373
23.277761,22.819257,20.955461,11.002013,5.466824,1.150033,18.607893,28.212931,27.694725
11.765758,30.247948,31.849956,7.754548,56.385707,3.511872,1.120537,18.607893,8.127239
20.819878,0.429972,12.813926,23.610589,4.923116,43.503605,15.801575,35.742958,21.994079
18.228304,31.890504,60.395103,4.218549,59.192313,1.403373,10.933867,11.482845,18.607893
43.525569,11.719428,6.692399,40.933639,2.209971,3.118909,29.823542,13.318927,23.277761
3.511872,3.495283,22.902761,31.524771,10.920657,3.024697,11.434155,1.362467,11.765758
12.523295,5.125911,17.098180,3.309534,9.485003,4.923116,6.857811,33.947691,9.817118
11.179141,20.955461,4.903832,4.782735,27.288219,8.702415,3.498413,23.407812,4.923116
24.612640,8.818470,18.529736,9.817118,13.056762,12.012591,38.704773,2.531748,12.201285
33.814995,3.762849,14.034834,6.951823,30.247948,24.612640,45.978594,20.239124,5.661409
18.607893,34.380995,42.747955,5.309184,11.588410,22.917512,27.994342,11.292711,10.289331
