0,0,0,0,1,5,0,0,31
11,0,0,0,6,13,0,0,0
0,1,0,1,0,0,0,0,9
2,1,5,4,8,0,0,0,19
0,3,0,2,0,0,0,0,0
0,0,0,0,11,0,0,0,11
0,0,0,0,0,14,0,0,20
0,1,0,0,3,6,0,0,19
0,0,0,0,8,0,0,0,8
6,2,0,0,7,13,0,0,27
5,3,6,0,6,0,0,0,14
0,0,0,2,0,0,0,0,12
0,5,0,0,2,0,0,0,5
0,0,0,0,13,0,0,0,0
0,14,0,0,0,6,0,0,21
0,0,0,0,0,9,0,0,17
0,5,0,0,16,0,0,0,30
0,0,0,0,0,11,0,0,7
1,1,0,0,0,0,0,0,0
0,8,0,0,4,0,0,0,31
1,1,0,0,0,0,0,0,22
4,7,0,0,0,0,0,0,11
4,0,0,0,0,13,0,0,14
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,1,0
0,0,0,0,6,0,0,0,0
0,0,0,0,0,5,0,0,0
0,5,0,0,0,7,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0
0,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0
0,0,0,0,0,12,0,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,67,0,0,0
0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1
2,0,0,0,0,14,0,0,0
0,0,0,0,0,0,0,0,7
0,0,0,0,0,7,0,0,0
0,0,0,0,0,0,0,0,0
