"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.98656320355662,0.769681220875721,2.58102075206715,0.00985086600259006
"2","MAS",NA,NA,NA,NA
"3","NOS",0.00100275982973439,0.00315642570240572,0.31768839956224,0.750721311523552
"4","UNDO",0.331292973519861,0.958545035985598,0.345620665782508,0.729627813001191
"5","MAS:NOS",NA,NA,NA,NA
"6","MAS:UNDO",NA,NA,NA,NA
"7","NOS:UNDO",-0.00185778420592847,0.00426056448480208,-0.436041799755737,0.662806402460698
