"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",2.19913744354757,0.763847076864753,2.87902842094263,0.00398902383603725
"2","MAS",-0.00288726199385691,0.0649193194601632,-0.0444746189249356,0.96452608311656
"3","NOS",-0.0106947450944242,0.0140755665586974,-0.759809209087634,0.447368637421137
"4","UNDO",0.0270753599539948,0.097624702033165,0.27734128135722,0.78151806432972
"5","MAS:NOS",0.0010694203166715,0.0014022527347159,0.762644486400785,0.445675446107137
"6","MAS:UNDO",NA,NA,NA,NA
"7","NOS:UNDO",NA,NA,NA,NA
