"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",2.04928774105016,0.159138518906866,12.87738352177,6.03468935468972e-38
"2","MAS",NA,NA,NA,NA
"3","NOS",0.00196245868097873,0.00271464779349692,0.722914657908808,0.469732317549337
"4","UNDO",-0.0148528034219879,0.250627296886568,-0.0592625129285505,0.952743018961694
"5","MAS:NOS",NA,NA,NA,NA
"6","MAS:UNDO",NA,NA,NA,NA
"7","NOS:UNDO",0.00707324385978486,0.0144746585321926,0.488663953215444,0.625079627846432
