"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",2.13351161023026,0.297406581472947,7.17372023061409,7.29866891043355e-13
"2","MAS",NA,NA,NA,NA
"3","NOS",0.000387116649005478,0.00230982382762181,0.167595746643609,0.866901317557885
"4","UNDO",0.325645572854557,1.10268753964885,0.295319899015327,0.767749516831749
"5","MAS:NOS",NA,NA,NA,NA
"6","MAS:UNDO",NA,NA,NA,NA
"7","NOS:UNDO",-0.00336362353251218,0.0110828549746834,-0.303497929026024,0.761510425491538
