"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",0.0157345946874033,0.00641238094378075,2.45378352056018,0.0161298152075172
"2","MAS",-0.00109871256850862,0.000541329308951732,-2.02965653316692,0.0454470462372173
"3","NOS",-3.79336214982508e-05,9.61237629805401e-05,-0.394633130477115,0.694079439401427
"4","UNDO",-0.000571388724363272,0.000604798263114647,-0.944759201887719,0.347398269613591
"5","MAS:NOS",3.02924924531935e-06,9.57220122200904e-06,0.316463180731543,0.752409030317948
"6","MAS:UNDO",NA,NA,NA,NA
"7","NOS:UNDO",NA,NA,NA,NA
