"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-0.0212176925922561,0.0133730080941913,-1.58660582890638,0.116188897564245
"2","MAS",NA,NA,NA,NA
"3","NOS",6.98554189259288e-05,3.86288293945437e-05,1.80837524773132,0.0739638560431954
"4","UNDO",0.058510825576391,0.0258769922299454,2.26111385189044,0.026217629287031
"5","MAS:NOS",NA,NA,NA,NA
"6","MAS:UNDO",NA,NA,NA,NA
"7","NOS:UNDO",-0.000166734133061938,8.64151990910425e-05,-1.92945378609006,0.0568966102885638
